id,text,cleaned_text,created_at,cluster_label,cluster_id
2038455169411940773,"🚨BIG BREAKING

🇮🇷 Iran attacks a desalination plant in Kuwait, killing an Indian worker. 

📌Sad news for India😥",big breaking iran attacks a desalination plant in kuwait killing an indian worker sad news for india,2026-03-30 03:15:59+00:00,Global Conflict And Politics,4
2039929659371262421,"US breaking —
Iran vs US-Israel War News Live Updates: Trump warns US will target Iranian bridges and power plants next — Indian Express
#IranWar #USA #WhiteHouse #USpolitics #BreakingNews #WorldNews",us breaking iran vs usisrael war news live updates trump warns us will target iranian bridges and power plants next indian express iranwar usa whitehouse uspolitics breakingnews worldnews,2026-04-03 04:55:05+00:00,Global Conflict And Politics,4
2038318332747931699,"🧵 BREAKING: Major power outages have been reported in the Iranian city of Karaj following a fresh round of U.S.–Israeli airstrikes, with local infrastructure hit overnight, according to international media. 
The Times of India
Source: Anadolu &amp; Iran International news agencies. https://t.co/71vJg8FS5Z",breaking major power outages have been reported in the iranian city of karaj following a fresh round of usisraeli airstrikes with local infrastructure hit overnight according to international media the times of india source anadolu amp iran international news agencies,2026-03-29 18:12:15+00:00,Global Conflict And Politics,4
2039866540988969098,"Breaking news 

A large wave of heavy airstrikes on Tehran now!",breaking news a large wave of heavy airstrikes on tehran now,2026-04-03 00:44:16+00:00,Politics,2
2039865863092768949,"BREAKING NEWS: 🚨Iranian Media: Explosions in Ahwaz and near Mashhad Airport. Targeting the air defense systems southwest of Tehran 
#IranWar‌ #Israël",breaking news iranian media explosions in ahwaz and near mashhad airport targeting the air defense systems southwest of tehran iranwar isral,2026-04-03 00:41:35+00:00,Global Conflict And Politics,4
2039837442774339883,"🚨BREAKING

Mehr Iranian News Agency: Activation of air defenses against hostile targets in the capital #Tehran",breaking mehr iranian news agency activation of air defenses against hostile targets in the capital tehran,2026-04-02 22:48:39+00:00,Global Conflict And Politics,4
2039838026462081245,"🚨Breaking | Iran's Mehr News Agency: Air defenses activated against hostile targets in the capital, Tehran",breaking irans mehr news agency air defenses activated against hostile targets in the capital tehran,2026-04-02 22:50:58+00:00,Global Conflict And Politics,4
2039828963850059862,"BREAKING IRAN NEWS ALERT 🚨
U.S. Embassy in Albania warns Iran-linked groups may target U.S. institutions and the PMOI. Public places like tourist sites, malls, hotels, clubs, and restaurants could also be targeted. Citizens urged to stay alert and review security.",breaking iran news alert us embassy in albania warns iranlinked groups may target us institutions and the pmoi public places like tourist sites malls hotels clubs and restaurants could also be targeted citizens urged to stay alert and review security,2026-04-02 22:14:57+00:00,Politics,2
2039886493712609730,"🚨 SECURITY ALERT: Governments and law enforcement are monitoring reported threats to places of worship.

Public advised to stay alert and report suspicious activity. 🔥

#Security #Breaking #Safety #US #Europe #Alert #News",security alert governments and law enforcement are monitoring reported threats to places of worship public advised to stay alert and report suspicious activity security breaking safety us europe alert news,2026-04-03 02:03:34+00:00,Politics,2
2039832676459290733,"Breaking News! If you are using this app, especially members of the media and content creators, make sure your notifications have not been mysterious ""turned off""  which is a form of shadow banning.",breaking news if you are using this app especially members of the media and content creators make sure your notifications have not been mysterious turned off which is a form of shadow banning,2026-04-02 22:29:42+00:00,Politics,2
2039875738850017620,"**BREAKING NEWS**

For the RECORD......DON'T TAG Me or expect me to Repost or share ANY of this DRAMA BULLSHIT!!!

I will NOT be Clipping or Posting ANYTHING FROM THOSE DIRECTLY involved EITHER!!! 

I am Done with IT ALL!!! 

OK......back to your regularly scheduled programming!!",breaking news for the recorddont tag me or expect me to repost or share any of this drama bullshit i will not be clipping or posting anything from those directly involved either i am done with it all okback to your regularly scheduled programming,2026-04-03 01:20:49+00:00,Politics,2
2039852859009700239,BREAKING NEWS: Neverrrrrrrrrrrrrrrrrrrr downplay your accomplishments. A job is a job. A car is a car. A house is a house.,breaking news neverrrrrrrrrrrrrrrrrrrr downplay your accomplishments a job is a job a car is a car a house is a house,2026-04-02 23:49:54+00:00,Politics,2
2039907356188787195,BREAKING NEWS: Every finger that touches this post will receive good news TODAY.,breaking news every finger that touches this post will receive good news today,2026-04-03 03:26:28+00:00,Politics,2
2039915987106169038,BREAKING NEWS : Anyone who touches this POST before April 4th will be blessed with income that is overflowing.,breaking news anyone who touches this post before april 4th will be blessed with income that is overflowing,2026-04-03 04:00:45+00:00,Politics,2
2039837794634244191,"🚨Breaking News🚨
To All Lesser Known Entities (I mean small accounts) I have some good news for you guys.
At exactly 12am una go hear from me.

Inform all the other Lesser Known Entities( smaller accounts) about this alert 📢",breaking news to all lesser known entities i mean small accounts i have some good news for you guys at exactly 12am una go hear from me inform all the other lesser known entities smaller accounts about this alert,2026-04-02 22:50:03+00:00,Politics,2
2039824015607422979,BREAKING NEWS: Jesus Christ is coming soon kindly Rt to remind someone on your timeline.,breaking news jesus christ is coming soon kindly rt to remind someone on your timeline,2026-04-02 21:55:18+00:00,Politics,2
2039873856974790887,"BREAKING NEWS: Sorry to interrupt your scrolling, but Jesus has Risen and is coming again whether you believe it or not!",breaking news sorry to interrupt your scrolling but jesus has risen and is coming again whether you believe it or not,2026-04-03 01:13:21+00:00,Politics,2
2039910755588255983,Breaking News 🚨: JESUS CHRIST THE SAME YESTERDAY TODAY AND FOREVER!!!,breaking news jesus christ the same yesterday today and forever,2026-04-03 03:39:58+00:00,Politics,2
2039864082589680058,"🚨 BREAKING NEWS that never gets old: Jesus is Alive!  The same King who conquered death is right now sitting on His throne, actively interceding for you and me.  That changes everything on tough days, doesn’t it?  What situation are you trusting Him with right now?",breaking news that never gets old jesus is alive the same king who conquered death is right now sitting on his throne actively interceding for you and me that changes everything on tough days doesnt it what situation are you trusting him with right now,2026-04-03 00:34:30+00:00,Politics,2
2039861773025583558,"BREAKING NEWS!!!

Easter maybe postponed report reaching us says that Judas is refusing to betray Jesus this year he claims that 30 pieces of silver is too small due to the current economic situation and high dollar rate.

He is demanding 100% increment on the amount.",breaking news easter maybe postponed report reaching us says that judas is refusing to betray jesus this year he claims that 30 pieces of silver is too small due to the current economic situation and high dollar rate he is demanding 100 increment on the amount,2026-04-03 00:25:20+00:00,Politics,2
2039872277232439668,"🚨 【Morning Briefing】April 3rd · Crypto Daily News

There are quite a few headlines today, please take a look:

1. BTC Breaks Key Support — The US dollar and oil prices rose in tandem, breaking below the key support level of $67,000. If buying pressure doesn't intervene in",morning briefingapril 3rd crypto daily news there are quite a few headlines today please take a look 1 btc breaks key support the us dollar and oil prices rose in tandem breaking below the key support level of 67000 if buying pressure doesnt intervene in,2026-04-03 01:07:04+00:00,Cryptocurrency News,5
2039860117571616905,"BREAKING NEWS! $COIN has just clinched a monumental victory, securing initial conditional approval from the OCC for a coveted trust charter! This isn't just a win; it's a strategic masterstroke, catapulting $COIN closer to becoming a federally regulated powerhouse in the crypto",breaking news coin has just clinched a monumental victory securing initial conditional approval from the occ for a coveted trust charter this isnt just a win its a strategic masterstroke catapulting coin closer to becoming a federally regulated powerhouse in the crypto,2026-04-03 00:18:45+00:00,Cryptocurrency News,5
2039852615140618711,"BREAKING: SignalForge news filter just blocked a short on EURUSD.

Setup was clean... bearish engulfing on H1, targeting 1.0650.

Filter flagged high-impact US CPI data in 15 minutes.

Price spiked 40 pips on the print.

Would've been a full stop loss. Filters aren't optional.",breaking signalforge news filter just blocked a short on eurusd setup was clean bearish engulfing on h1 targeting 10650 filter flagged highimpact us cpi data in 15 minutes price spiked 40 pips on the print wouldve been a full stop loss filters arent optional,2026-04-02 23:48:56+00:00,Cryptocurrency News,5
2039867256910254274,"💊 +40% profit on a prediction market bet.

Market: Sabres vs. Senators: Sabres
Side: YES

AI found the edge by reading breaking news before the market priced it in.

#Polymarket #PredictionMarkets #AI",40 profit on a prediction market bet market sabres vs senators sabres side yes ai found the edge by reading breaking news before the market priced it in polymarket predictionmarkets ai,2026-04-03 00:47:07+00:00,Cryptocurrency News,5
2039889907745718283,"💊 +39% profit on a prediction market bet.

Market: Atlanta Braves vs. Arizona Diamondbacks: Atlanta B
Side: YES

AI found the edge by reading breaking news before the market priced it in.

#Polymarket #PredictionMarkets #AI",39 profit on a prediction market bet market atlanta braves vs arizona diamondbacks atlanta b side yes ai found the edge by reading breaking news before the market priced it in polymarket predictionmarkets ai,2026-04-03 02:17:07+00:00,Cryptocurrency News,5
2039924269535334782,"Today in AI  — April 3, 2026

🔴 Breaking:
&gt;Alibaba Drops 3 AI Models in 3 Days
&gt;Perplexity Sued Over Sharing Chats With Meta &amp; Google
&gt;OpenAI Buys Tech News Show TBPN
&gt;Microsoft Invests $10B in Japan AI Infrastructure

🚀 Launches:
&gt;Google Gemma 4 Runs Offline on Your Phone",today in ai april 3 2026 breaking gtalibaba drops 3 ai models in 3 days gtperplexity sued over sharing chats with meta amp google gtopenai buys tech news show tbpn gtmicrosoft invests 10b in japan ai infrastructure launches gtgoogle gemma 4 runs offline on your phone,2026-04-03 04:33:40+00:00,Artificial Intelligence,6
2039844066523775144,"🚨 BREAKING NEWS🚨 

im taking a break from Persona 3 Reload right now to go eat some Korean BBQ then go watch The Super Mario Galaxy Movie with my friends .",breaking news im taking a break from persona 3 reload right now to go eat some korean bbq then go watch the super mario galaxy movie with my friends,2026-04-02 23:14:58+00:00,Entertainment,7
2039915636114006047,BREAKING NEWS: Hot blonde is looking at me across the bar. What’s my next move? #hawktini,breaking news hot blonde is looking at me across the bar whats my next move hawktini,2026-04-03 03:59:22+00:00,Social Media,8
2039924167408300224,Breaking news alert Heather Jada sells HER PUSSY FOR ONE PENNY ALL DAY EVERYDAY BITCH,breaking news alert heather jada sells her pussy for one penny all day everyday bitch,2026-04-03 04:33:16+00:00,Social Media,8
2039831321846100297,"🔴Breaking News

Trump fires Pam Bundy, the Attorney General and one of his key supporters…",breaking news trump fires pam bundy the attorney general and one of his key supporters,2026-04-02 22:24:20+00:00,Politics,2
2039871097470845012,"Breaking news out of the White House as Trump announces the departure of Attorney General Pam Bondi. A major shakeup for the DOJ.

#PamBondi #Trump #BreakingNews",breaking news out of the white house as trump announces the departure of attorney general pam bondi a major shakeup for the doj pambondi trump breakingnews,2026-04-03 01:02:23+00:00,Politics,2
2039926751904805008,"OLD NEWS, BUT RELEVANT NOW:  

BREAKING EXCLUSIVE: The Trump White House Has Discovered That Deputy AG Todd Blanche Is The Democrat Deep State Mole Sabotaging Trump's Offensive Against The Deep State!",old news but relevant now breaking exclusive the trump white house has discovered that deputy ag todd blanche is the democrat deep state mole sabotaging trumps offensive against the deep state,2026-04-03 04:43:32+00:00,Politics,2
2039866115929563328,"BREAKING—Acting Attorney General Todd Blanche on Fox News: ""To the extent that the Epstein files were part of the past year of this Justice Department, it will—should not be a part of anything going forward.""

@polihedge @JesseBWatters 🚨",breakingacting attorney general todd blanche on fox news to the extent that the epstein files were part of the past year of this justice department it willshould not be a part of anything going forward,2026-04-03 00:42:35+00:00,Politics,2
2039884724424880377,"🚨📷 BREAKING NEWS:  “We’re not going to prosecute the predators in the Epstein files or release their names to the public.”  — US Attorney General, Todd Blanche",breaking news were not going to prosecute the predators in the epstein files or release their names to the public us attorney general todd blanche,2026-04-03 01:56:32+00:00,Politics,2
2039852615790624770,"BAD news 

BREAKING: Possibility President Trump fires FBI Director Kash Patel soon, per former FBI agent Kyle Seraphin.....",bad news breaking possibility president trump fires fbi director kash patel soon per former fbi agent kyle seraphin,2026-04-02 23:48:56+00:00,Politics,2
2039849360859836735,"#BAD news 

BREAKING: US Army Chief of Staff Gen. Randy George steps down and retires",bad news breaking us army chief of staff gen randy george steps down and retires,2026-04-02 23:36:00+00:00,Politics,2
2039827675070517249,"BREAKING: According to a CBS News report, US Secretary of War Pete Hegseth has requested that Army Chief of Staff Randy George step down immediately and enter retirement.",breaking according to a cbs news report us secretary of war pete hegseth has requested that army chief of staff randy george step down immediately and enter retirement,2026-04-02 22:09:50+00:00,Politics,2
2039924769823330344,BREAKING: Secretary War Pete Hegseth has asked Army Chief of Staff Gen. Randy George to step down and take immediate retirement — CBS News,breaking secretary war pete hegseth has asked army chief of staff gen randy george to step down and take immediate retirement cbs news,2026-04-03 04:35:39+00:00,Politics,2
2039828689483956379,"BREAKING: Secretary of War Pete Hegseth has asked the Army Chief of Staff, General Randy George to step down and take immediate retirement, a senior U.S. Army official and senior Department of War official confirm to Fox News.",breaking secretary of war pete hegseth has asked the army chief of staff general randy george to step down and take immediate retirement a senior us army official and senior department of war official confirm to fox news,2026-04-02 22:13:52+00:00,Politics,2
2039830074665689481,"Breaking News: 

CBS news: 

Defense Secretary Pete Hegseth has asked Army Chief of Staff Gen. Randy George to 
step down, sources say.",breaking news cbs news defense secretary pete hegseth has asked army chief of staff gen randy george to step down sources say,2026-04-02 22:19:22+00:00,Politics,2
2039831708800008218,"BREAKING:

🇺🇸 Tensions erupt at the top of the U.S. Army.

Pete Hegseth has reportedly pushed Army Chief Randy George to step down immediately, per CBS News sources.

Insiders say Hegseth wants new leadership fully aligned with Donald Trump’s vision and ready to carry out their",breaking tensions erupt at the top of the us army pete hegseth has reportedly pushed army chief randy george to step down immediately per cbs news sources insiders say hegseth wants new leadership fully aligned with donald trumps vision and ready to carry out their,2026-04-02 22:25:52+00:00,Politics,2
2039849601327661161,"🇺🇸 BREAKING: US Secretary of War Pete Hegseth asked Army Chief of Staff Randy George to take immediate retirement, per CBS News. Major shakeup at top of US military command. Direct implications for Indo-Pacific troop commitments. — spectatorindex",breaking us secretary of war pete hegseth asked army chief of staff randy george to take immediate retirement per cbs news major shakeup at top of us military command direct implications for indopacific troop commitments spectatorindex,2026-04-02 23:36:58+00:00,Politics,2
2039881816153165957,"🚨BREAKING: US Secretary Of War Pete Hegseth Fires 12 High-Ranking Generals

This includes General Randy George, the head of the Army. 

The latest report came from Fox News.

It appears as if this means a ground invasion of Iran is coming.",breaking us secretary of war pete hegseth fires 12 highranking generals this includes general randy george the head of the army the latest report came from fox news it appears as if this means a ground invasion of iran is coming,2026-04-03 01:44:58+00:00,Politics,2
2039902852987191468,"⚡️BREAKING — Hegseth has removed over 12 top generals, including the army chief, according to Fox News.",breaking hegseth has removed over 12 top generals including the army chief according to fox news,2026-04-03 03:08:34+00:00,Politics,2
2039899239619182618,Breaking News: Hegseth pushes out top U.S. general,breaking news hegseth pushes out top us general,2026-04-03 02:54:12+00:00,Politics,2
2039891237155569775,"BREAKING 🚨 
Honorable Top leadership in the US Army, Navy AND Air Force, along with the Chairman of the Joint Chiefs of Staff, were just fired by former Fox News host Pete Hegseth.

The very top US military.
They are all refusing to do something.",breaking honorable top leadership in the us army navy and air force along with the chairman of the joint chiefs of staff were just fired by former fox news host pete hegseth the very top us military they are all refusing to do something,2026-04-03 02:22:24+00:00,Politics,2
2038389875490300092,"🚨 BREAKING: Rajnath Singh chairs a high-level security meeting amid rising global tensions.

No official confirmation of any emergency measures. ⚠️

#Breaking #India #RajnathSingh #Security #Update #Geopolitics #News",breaking rajnath singh chairs a highlevel security meeting amid rising global tensions no official confirmation of any emergency measures breaking india rajnathsingh security update geopolitics news,2026-03-29 22:56:32+00:00,Politics,2
2038337936287289473,"BREAKING: Indian Congress CAUGHT Spreading WILD FAKE NEWS About LPG Shortage Crisis! 😱 They’re Getting SLAPPED With Cold Hard FACTS… But Refuse To Admit It! Total Denial Mode Activated! 

#India #Politics #BJP #INC #IndianYouth https://t.co/X7F8UUsEix",breaking indian congress caught spreading wild fake news about lpg shortage crisis theyre getting slapped with cold hard facts but refuse to admit it total denial mode activated india politics bjp inc indianyouth,2026-03-29 19:30:09+00:00,Politics,2
2038336828349219271,"INFYNIX News | Breaking
Government of India bans @moliticsindia news account over alleged misinformation blamed, Critics warn of press freedom risks, while authorities defend the move as necessary to curb false narratives. Access now restricted within India.
#Molitics #MIvsKKR https://t.co/LUAoTM9h88",infynix news breaking government of india bans news account over alleged misinformation blamed critics warn of press freedom risks while authorities defend the move as necessary to curb false narratives access now restricted within india molitics mivskkr,2026-03-29 19:25:45+00:00,Politics,2
2038171152531759590,"BREAKING NEWS 

Despite Indian armys polluting twitter with their misogynistc tweets, their faves BTS FAILS to debut in both BILLBOARD INDIA and IFPI Charts. 

The versions and remixes seems not helping them infront of local songs. https://t.co/NVeAJMG9k3",breaking news despite indian armys polluting twitter with their misogynistc tweets their faves bts fails to debut in both billboard india and ifpi charts the versions and remixes seems not helping them infront of local songs,2026-03-29 08:27:24+00:00,Politics,2
2038234309619028131,"🚨 Breaking News - OnePlus is pulling out from physical retail in India, expands service network via OPPO. https://t.co/z6ys2blxpm",breaking news oneplus is pulling out from physical retail in india expands service network via oppo,2026-03-29 12:38:22+00:00,Indian Tech,9
2038424720807452685,"India 11 News Bulletin 30/03/2026 | आज की 11 बड़ी खबरें | Breaking News Today | The India Moves
#pmmodi #kerala #amitshah https://t.co/ESeLW8VHsm",india 11 news bulletin 30032026 11 breaking news today the india moves pmmodi kerala amitshah,2026-03-30 01:15:00+00:00,Politics,2
2038236555241046350,"Breaking News Live ||  News @5 || Breaking News || Latest News || 29 March 2026 || News Tv India 

#NationalNews | #NationalNewsLive | #BreakingNews | #LatestNews | #NewsTvIndia | https://t.co/lPh8vjRBOc",breaking news live news breaking news latest news 29 march 2026 news tv india nationalnews nationalnewslive breakingnews latestnews newstvindia,2026-03-29 12:47:18+00:00,Politics,2
2038279360919261433,"Bareilly news
Uttar Pradesh news
Park incident
Viral news India
Social awareness
Public property respect
Gandhi statue inc
India viral news
Breaking news India
Local news UP
Awareness post
Viral reel India
Public behavior
📌 Hashtags
#Bareilly
#UttarPradesh
#ViralNews
#IndiaNews https://t.co/WqRZnzL26K",bareilly news uttar pradesh news park incident viral news india social awareness public property respect gandhi statue inc india viral news breaking news india local news up awareness post viral reel india public behavior hashtags bareilly uttarpradesh viralnews indianews,2026-03-29 15:37:23+00:00,Social Media,8
2038171665041903937,"BREAKING NEWS

930 pm last night 
Man from India mows down 9 in Derby car attack

Baggy Shanker, the MP for Derby South, said his thoughts are with “everyone who has been affected and with their loved ones”

#UKLabour @Conservatives @LibDems  @narindertweets @the_hindu",breaking news 930 pm last night man from india mows down 9 in derby car attack baggy shanker the mp for derby south said his thoughts are with everyone who has been affected and with their loved ones uklabour,2026-03-29 08:29:27+00:00,Global Conflict And Politics,4
2038183688588964134,"BREAKING NEWS🚨

David Kiaraho MP for Ol Kaluo has passed away while receiving treatment in India.

Family confirms.

Its high time we equip our national hospital like KNH to avoid this external late referrals. 

May his soul rest in peace.💔 https://t.co/Lh3qqzvYV0",breaking news david kiaraho mp for ol kaluo has passed away while receiving treatment in india family confirms its high time we equip our national hospital like knh to avoid this external late referrals may his soul rest in peace,2026-03-29 09:17:13+00:00,Global Conflict And Politics,4
2038180919551644001,"Breaking News: Ol Kalou MP David Kiaraho has passed away while receiving treatment, as confirmed by Speaker Moses Wetang'ula. Reports are divided on whether it happened in India or Nairobi Hospital. Condolences to his family. RIP. #OlKalou #DavidKiaraho #Kenya https://t.co/iSYOoaEPTd",breaking news ol kalou mp david kiaraho has passed away while receiving treatment as confirmed by speaker moses wetangula reports are divided on whether it happened in india or nairobi hospital condolences to his family rip olkalou davidkiaraho kenya,2026-03-29 09:06:13+00:00,Global Conflict And Politics,4
2038164258811183194,BREAKING NEWS: Ol Kalou MP David Kiaraho  is dead! He passed away in India while receiving treatment https://t.co/9vlnG3HuGZ,breaking news ol kalou mp david kiaraho is dead he passed away in india while receiving treatment,2026-03-29 08:00:01+00:00,Global Conflict And Politics,4
2038177107608510973,"Breaking news 

The Ol Kalou MP David Kiaraho dies while receiving treatment in India. https://t.co/dR4bNOJZ14",breaking news the ol kalou mp david kiaraho dies while receiving treatment in india,2026-03-29 08:51:04+00:00,Global Conflict And Politics,4
2038172639764660444,BREAKING NEWS: Ol Kalou MP David Njuguna Kiaraho Dies in India while receiving treatment. https://t.co/bat69BFOF4,breaking news ol kalou mp david njuguna kiaraho dies in india while receiving treatment,2026-03-29 08:33:19+00:00,Global Conflict And Politics,4
2038191157662920759,🚨BREAKING NEWS! Ol Kalou MP David Njuguna Kiaraho has died while undergoing treatment in India. https://t.co/I5HfZjNAlE,breaking news ol kalou mp david njuguna kiaraho has died while undergoing treatment in india,2026-03-29 09:46:54+00:00,Global Conflict And Politics,4
2038178905173942466,"BREAKING NEWS: Ol Kalou MP David Njuguna Kiaraho has died while receiving treatment in India.

May he RIP.🕊 https://t.co/yqGqGW2ksn",breaking news ol kalou mp david njuguna kiaraho has died while receiving treatment in india may he rip,2026-03-29 08:58:13+00:00,Global Conflict And Politics,4
2038207763487088875,"BREAKING NEWS: Ol Kalou MP David Njuguna Kiaraho has died while receiving treatment in India.

He has been MP for three consecutive terms from 2013 up to now.

May he RIP.🙏 https://t.co/aoDp6K8pjS",breaking news ol kalou mp david njuguna kiaraho has died while receiving treatment in india he has been mp for three consecutive terms from 2013 up to now may he rip,2026-03-29 10:52:53+00:00,Global Conflict And Politics,4
2038167882375291141,"BREAKING NEWS: Ol Kalou MP David Njuguna Kiaraho dies while receiving treatment in India.

He has been the MP for three consecutive terms from 2013 up to now.

May His Soul Rest in Peace 🙏😭 https://t.co/aQPmrn20dC",breaking news ol kalou mp david njuguna kiaraho dies while receiving treatment in india he has been the mp for three consecutive terms from 2013 up to now may his soul rest in peace,2026-03-29 08:14:25+00:00,Global Conflict And Politics,4
2038302774111142033,"BREAKING NEWS! Ol Kalou MP David Njuguna Kiaraho has died while undergoing treatment in India.

He served as Member of Parliament for Ol Kalou for three consecutive terms, from 2013 until his death. https://t.co/aOqJrR5IDl",breaking news ol kalou mp david njuguna kiaraho has died while undergoing treatment in india he served as member of parliament for ol kalou for three consecutive terms from 2013 until his death,2026-03-29 17:10:25+00:00,Kenyan Mp Death,10
